id_offshore,geometry,composite_date,label,structure_id,latest_flag,composite_datetime_utc,composite_month_utc,longitude,latitude
88662,POINT (6.826635 55.209385),1641000000000,wind,247124,Y,2022-01-01 00:00:00,2022-01,6.826635,55.209385
88668,POINT (1.467356 51.656807),1641000000000,wind,151610,Y,2022-01-01 00:00:00,2022-01,1.467356,51.656807
88676,POINT (8.30764 53.718663),1641000000000,unknown,109396,Y,2022-01-01 00:00:00,2022-01,8.30764,53.718663
88710,POINT (4.175302 53.57202),1641000000000,oil,76672,Y,2022-01-01 00:00:00,2022-01,4.175302,53.57202
88831,POINT (1.473922 51.653258),1641000000000,wind,430992,Y,2022-01-01 00:00:00,2022-01,1.473922,51.653258
88985,POINT (0.182144 53.788032),1641000000000,wind,129974,Y,2022-01-01 00:00:00,2022-01,0.182144,53.788032
89006,POINT (1.490945 51.620206),1641000000000,wind,181991,Y,2022-01-01 00:00:00,2022-01,1.490945,51.620206
89036,POINT (8.379893 53.660312),1641000000000,unknown,189065,Y,2022-01-01 00:00:00,2022-01,8.379893,53.660312
89219,POINT (8.432338 53.663038),1641000000000,unknown,475456,Y,2022-01-01 00:00:00,2022-01,8.432338,53.663038
89241,POINT (0.272797 53.65185),1641000000000,wind,47751,Y,2022-01-01 00:00:00,2022-01,0.272797,53.65185
89242,POINT (8.435471 53.632153),1627780000000,unknown,261770,Y,2021-08-01 00:00:00,2021-08,8.435471,53.632153
89287,POINT (8.485417 53.627141),1641000000000,unknown,115929,Y,2022-01-01 00:00:00,2022-01,8.485417,53.627141
89302,POINT (0.27551 53.626645),1641000000000,wind,104900,Y,2022-01-01 00:00:00,2022-01,0.27551,53.626645
89325,POINT (6.502767 53.967412),1641000000000,wind,538986,Y,2022-01-01 00:00:00,2022-01,6.502767,53.967412
89342,POINT (8.579336 53.987676),1641000000000,unknown,291933,Y,2022-01-01 00:00:00,2022-01,8.579336,53.987676
89351,POINT (-3.618107 53.864172),1641000000000,oil,430967,Y,2022-01-01 00:00:00,2022-01,-3.618107,53.864172
89370,POINT (8.625556 53.911583),1633050000000,unknown,308824,Y,2021-10-01 00:00:00,2021-10,8.625556,53.911583
89374,POINT (-3.624263 53.890984),1641000000000,oil,382509,Y,2022-01-01 00:00:00,2022-01,-3.624263,53.890984
89383,POINT (6.503393 54.029927),1641000000000,wind,292365,Y,2022-01-01 00:00:00,2022-01,6.503393,54.029927
89424,POINT (1.502887 51.63761),1641000000000,wind,354700,Y,2022-01-01 00:00:00,2022-01,1.502887,51.63761
89447,POINT (1.505384 51.684),1641000000000,wind,288600,Y,2022-01-01 00:00:00,2022-01,1.505384,51.684
89477,POINT (11.746483 54.539825),1641000000000,wind,184671,Y,2022-01-01 00:00:00,2022-01,11.746483,54.539825
89512,POINT (-5.453011 54.53862),1627780000000,possible_oil,267209,Y,2021-08-01 00:00:00,2021-08,-5.453011,54.53862
89543,POINT (11.746489 54.535486),1641000000000,wind,455227,Y,2022-01-01 00:00:00,2022-01,11.746489,54.535486
89613,POINT (-3.855204 54.094563),1641000000000,probable_wind,356333,Y,2022-01-01 00:00:00,2022-01,-3.855204,54.094563
89620,POINT (6.510259 54.055408),1641000000000,wind,60934,Y,2022-01-01 00:00:00,2022-01,6.510259,54.055408
89625,POINT (-5.761659 54.231586),1625100000000,unknown,88588,Y,2021-07-01 00:00:00,2021-07,-5.761659,54.231586
89718,POINT (6.51226 53.69764),1641000000000,wind,353156,Y,2022-01-01 00:00:00,2022-01,6.51226,53.69764
89727,POINT (-3.513468 53.989485),1641000000000,wind,360612,Y,2022-01-01 00:00:00,2022-01,-3.513468,53.989485
89777,POINT (12.629963 54.612799),1641000000000,wind,160454,Y,2022-01-01 00:00:00,2022-01,12.629963,54.612799
89783,POINT (6.514136 53.994427),1641000000000,wind,44978,Y,2022-01-01 00:00:00,2022-01,6.514136,53.994427
89790,POINT (-3.514623 54.03511),1641000000000,wind,159721,Y,2022-01-01 00:00:00,2022-01,-3.514623,54.03511
89852,POINT (6.514194 53.967464),1641000000000,wind,540165,Y,2022-01-01 00:00:00,2022-01,6.514194,53.967464
89887,POINT (6.514204 53.974171),1641000000000,wind,473262,Y,2022-01-01 00:00:00,2022-01,6.514204,53.974171
89922,POINT (12.642434 54.616611),1641000000000,wind,381463,Y,2022-01-01 00:00:00,2022-01,12.642434,54.616611
90024,POINT (12.679522 54.627189),1641000000000,wind,265600,Y,2022-01-01 00:00:00,2022-01,12.679522,54.627189
90028,POINT (-3.51924 53.994269),1641000000000,wind,540166,Y,2022-01-01 00:00:00,2022-01,-3.51924,53.994269
90064,POINT (-3.521261 54.058479),1641000000000,wind,145697,Y,2022-01-01 00:00:00,2022-01,-3.521261,54.058479
90138,POINT (-3.500138 53.468735),1641000000000,wind,373816,Y,2022-01-01 00:00:00,2022-01,-3.500138,53.468735
90352,POINT (14.054855 54.835808),1641000000000,wind,382573,Y,2022-01-01 00:00:00,2022-01,14.054855,54.835808
90429,POINT (14.057156 54.841414),1641000000000,wind,520263,Y,2022-01-01 00:00:00,2022-01,14.057156,54.841414
90448,POINT (-3.5086 53.996628),1641000000000,wind,262813,Y,2022-01-01 00:00:00,2022-01,-3.5086,53.996628
90509,POINT (-3.51095 53.46868),1641000000000,wind,221786,Y,2022-01-01 00:00:00,2022-01,-3.51095,53.46868
90651,POINT (14.073412 54.843834),1641000000000,wind,507438,Y,2022-01-01 00:00:00,2022-01,14.073412,54.843834
90659,POINT (6.537019 53.994434),1641000000000,wind,352004,Y,2022-01-01 00:00:00,2022-01,6.537019,53.994434
90670,POINT (6.537026 53.987699),1641000000000,wind,393290,Y,2022-01-01 00:00:00,2022-01,6.537026,53.987699
90734,POINT (14.080038 54.762902),1641000000000,wind,423773,Y,2022-01-01 00:00:00,2022-01,14.080038,54.762902
90795,POINT (-1.881711 57.005001),1641000000000,probable_wind,379211,Y,2022-01-01 00:00:00,2022-01,-1.881711,57.005001
90801,POINT (14.08558 54.808168),1641000000000,wind,376577,Y,2022-01-01 00:00:00,2022-01,14.08558,54.808168
90822,POINT (-1.489613 55.1351),1556670000000,unknown,388007,Y,2019-05-01 00:00:00,2019-05,-1.489613,55.1351
90864,POINT (-3.123971 58.86953),1641000000000,unknown,531701,Y,2022-01-01 00:00:00,2022-01,-3.123971,58.86953
90884,POINT (-1.440103 58.1009),1641000000000,oil,164723,Y,2022-01-01 00:00:00,2022-01,-1.440103,58.1009
90925,POINT (6.540463 54.073799),1641000000000,wind,267254,Y,2022-01-01 00:00:00,2022-01,6.540463,54.073799
90959,POINT (6.541748 54.043572),1641000000000,wind,196090,Y,2022-01-01 00:00:00,2022-01,6.541748,54.043572
91188,POINT (3.941179 51.582162),1614560000000,unknown,402044,Y,2021-03-01 00:00:00,2021-03,3.941179,51.582162
91231,POINT (-1.072346 50.750069),1641000000000,unknown,511477,Y,2022-01-01 00:00:00,2022-01,-1.072346,50.750069
91236,POINT (6.554488 54.042871),1641000000000,wind,73368,Y,2022-01-01 00:00:00,2022-01,6.554488,54.042871
91309,POINT (-0.952491 50.667956),1641000000000,unknown,144213,Y,2022-01-01 00:00:00,2022-01,-0.952491,50.667956
91339,POINT (-2.709869 51.567351),1638320000000,unknown,423218,Y,2021-12-01 00:00:00,2021-12,-2.709869,51.567351
91348,POINT (-3.100169 51.414783),1641000000000,unknown,509250,Y,2022-01-01 00:00:00,2022-01,-3.100169,51.414783
91368,POINT (1.047852 51.466481),1641000000000,wind,460691,Y,2022-01-01 00:00:00,2022-01,1.047852,51.466481
91382,POINT (1.054105 51.461358),1641000000000,wind,226102,Y,2022-01-01 00:00:00,2022-01,1.054105,51.461358
91456,POINT (1.061651 51.445954),1641000000000,wind,499314,Y,2022-01-01 00:00:00,2022-01,1.061651,51.445954
91473,POINT (6.56522 54.071047),1641000000000,wind,354300,Y,2022-01-01 00:00:00,2022-01,6.56522,54.071047
91559,POINT (6.567178 54.033969),1641000000000,wind,117580,Y,2022-01-01 00:00:00,2022-01,6.567178,54.033969
91618,POINT (-3.176615 53.631387),1641000000000,oil,179760,Y,2022-01-01 00:00:00,2022-01,-3.176615,53.631387
91806,POINT (-1.393472 55.113331),1641000000000,wind,492011,Y,2022-01-01 00:00:00,2022-01,-1.393472,55.113331
91838,POINT (-1.974147 57.230199),1641000000000,wind,316355,Y,2022-01-01 00:00:00,2022-01,-1.974147,57.230199
91845,POINT (-1.985916 57.216044),1641000000000,wind,265619,Y,2022-01-01 00:00:00,2022-01,-1.985916,57.216044
91883,POINT (-2.579418 58.174911),1641000000000,wind,183154,Y,2022-01-01 00:00:00,2022-01,-2.579418,58.174911
91902,POINT (-2.631663 58.205797),1641000000000,wind,414971,Y,2022-01-01 00:00:00,2022-01,-2.631663,58.205797
91916,POINT (-2.632326 58.145021),1641000000000,wind,53361,Y,2022-01-01 00:00:00,2022-01,-2.632326,58.145021
91942,POINT (-2.65876 58.124921),1641000000000,wind,42948,Y,2022-01-01 00:00:00,2022-01,-2.65876,58.124921
91958,POINT (-2.684061 58.236701),1641000000000,wind,513224,Y,2022-01-01 00:00:00,2022-01,-2.684061,58.236701
91964,POINT (-2.68436 58.206278),1641000000000,wind,347615,Y,2022-01-01 00:00:00,2022-01,-2.68436,58.206278
91977,POINT (-2.684731 58.165711),1641000000000,wind,217442,Y,2022-01-01 00:00:00,2022-01,-2.684731,58.165711
91985,POINT (-2.684918 58.135301),1641000000000,wind,475004,Y,2022-01-01 00:00:00,2022-01,-2.684918,58.135301
92015,POINT (6.567606 54.026593),1641000000000,wind,241536,Y,2022-01-01 00:00:00,2022-01,6.567606,54.026593
92052,POINT (6.568329 54.011793),1641000000000,wind,383068,Y,2022-01-01 00:00:00,2022-01,6.568329,54.011793
92068,POINT (-2.710782 58.19634),1641000000000,wind,105462,Y,2022-01-01 00:00:00,2022-01,-2.710782,58.19634
92080,POINT (6.569944 53.927403),1641000000000,wind,260758,Y,2022-01-01 00:00:00,2022-01,6.569944,53.927403
92143,POINT (-2.763024 58.257572),1641000000000,wind,167558,Y,2022-01-01 00:00:00,2022-01,-2.763024,58.257572
92200,POINT (-2.789675 58.196897),1641000000000,wind,73375,Y,2022-01-01 00:00:00,2022-01,-2.789675,58.196897
92206,POINT (-2.789795 58.17664),1641000000000,wind,391778,Y,2022-01-01 00:00:00,2022-01,-2.789795,58.17664
92213,POINT (-2.789936 58.166484),1641000000000,wind,532788,Y,2022-01-01 00:00:00,2022-01,-2.789936,58.166484
92242,POINT (7.674481 54.397214),1641000000000,wind,134903,Y,2022-01-01 00:00:00,2022-01,7.674481,54.397214
92348,POINT (-2.811053 58.291589),1575160000000,wind,531755,Y,2019-12-01 00:00:00,2019-12,-2.811053,58.291589
92397,POINT (9.2536 41.317451),1638320000000,unknown,135369,Y,2021-12-01 00:00:00,2021-12,9.2536,41.317451
92437,POINT (7.682641 54.428248),1641000000000,wind,497567,Y,2022-01-01 00:00:00,2022-01,7.682641,54.428248
92463,POINT (-2.820794 58.271188),1641000000000,wind,67882,Y,2022-01-01 00:00:00,2022-01,-2.820794,58.271188
92504,POINT (7.682883 54.471418),1641000000000,wind,101616,Y,2022-01-01 00:00:00,2022-01,7.682883,54.471418
92534,POINT (-2.83606 58.277964),1641000000000,wind,86345,Y,2022-01-01 00:00:00,2022-01,-2.83606,58.277964
92551,POINT (7.688139 54.389689),1641000000000,wind,106055,Y,2022-01-01 00:00:00,2022-01,7.688139,54.389689
92613,POINT (7.68962 54.372249),1641000000000,wind,176575,Y,2022-01-01 00:00:00,2022-01,7.68962,54.372249
92633,POINT (12.45345 44.475983),1641000000000,unknown,400875,Y,2022-01-01 00:00:00,2022-01,12.45345,44.475983
92660,POINT (-2.842407 58.197329),1641000000000,wind,517421,Y,2022-01-01 00:00:00,2022-01,-2.842407,58.197329
92661,POINT (7.691472 54.506427),1641000000000,wind,133844,Y,2022-01-01 00:00:00,2022-01,7.691472,54.506427
92770,POINT (-2.850076 58.236562),1641000000000,wind,207581,Y,2022-01-01 00:00:00,2022-01,-2.850076,58.236562
92790,POINT (-2.854779 58.27442),1641000000000,wind,449010,Y,2022-01-01 00:00:00,2022-01,-2.854779,58.27442
92823,POINT (6.587668 54.014882),1641000000000,wind,99920,Y,2022-01-01 00:00:00,2022-01,6.587668,54.014882
92830,POINT (13.444677 44.493906),1641000000000,unknown,247642,Y,2022-01-01 00:00:00,2022-01,13.444677,44.493906
92845,POINT (1.293454 51.742231),1641000000000,wind,398684,Y,2022-01-01 00:00:00,2022-01,1.293454,51.742231
92886,POINT (1.319785 53.262048),1641000000000,wind,282137,Y,2022-01-01 00:00:00,2022-01,1.319785,53.262048
92930,POINT (13.785456 43.320894),1641000000000,unknown,139811,Y,2022-01-01 00:00:00,2022-01,13.785456,43.320894
93006,POINT (13.920297 43.206076),1641000000000,unknown,147825,Y,2022-01-01 00:00:00,2022-01,13.920297,43.206076
93062,POINT (6.594178 53.987672),1641000000000,wind,73389,Y,2022-01-01 00:00:00,2022-01,6.594178,53.987672
93145,POINT (6.59419 53.947238),1641000000000,wind,365002,Y,2022-01-01 00:00:00,2022-01,6.59419,53.947238
93152,POINT (14.444056 53.788334),1625100000000,unknown,504846,Y,2021-07-01 00:00:00,2021-07,14.444056,53.788334
93158,POINT (14.450482 53.787375),1641000000000,unknown,299534,Y,2022-01-01 00:00:00,2022-01,14.450482,53.787375
93194,POINT (1.394929 53.264903),1641000000000,wind,527814,Y,2022-01-01 00:00:00,2022-01,1.394929,53.264903
93238,POINT (-2.895658 58.256808),1641000000000,wind,508036,Y,2022-01-01 00:00:00,2022-01,-2.895658,58.256808
93249,POINT (17.208667 40.45512),1638320000000,unknown,83768,Y,2021-12-01 00:00:00,2021-12,17.208667,40.45512
93322,POINT (6.594488 54.001145),1641000000000,wind,366651,Y,2022-01-01 00:00:00,2022-01,6.594488,54.001145
93409,POINT (26.432796 38.408776),1641000000000,unknown,330868,Y,2022-01-01 00:00:00,2022-01,26.432796,38.408776
93467,POINT (6.605607 53.960726),1641000000000,wind,377624,Y,2022-01-01 00:00:00,2022-01,6.605607,53.960726
93496,POINT (6.605615 53.954041),1641000000000,wind,121788,Y,2022-01-01 00:00:00,2022-01,6.605615,53.954041
93508,POINT (-2.918103 58.243012),1641000000000,wind,204444,Y,2022-01-01 00:00:00,2022-01,-2.918103,58.243012
93543,POINT (26.650712 38.175785),1641000000000,unknown,488710,Y,2022-01-01 00:00:00,2022-01,26.650712,38.175785
93560,POINT (6.605856 54.043724),1641000000000,wind,415536,Y,2022-01-01 00:00:00,2022-01,6.605856,54.043724
93569,POINT (1.426337 53.237805),1641000000000,wind,191780,Y,2022-01-01 00:00:00,2022-01,1.426337,53.237805
93576,POINT (-2.923657 58.270029),1575160000000,wind,505634,Y,2019-12-01 00:00:00,2019-12,-2.923657,58.270029
93600,POINT (26.753716 40.420415),1569890000000,unknown,433429,Y,2019-10-01 00:00:00,2019-10,26.753716,40.420415
93730,POINT (-2.92985 58.260076),1641000000000,wind,102165,Y,2022-01-01 00:00:00,2022-01,-2.92985,58.260076
93743,POINT (31.88923 46.175427),1641000000000,unknown,89054,Y,2022-01-01 00:00:00,2022-01,31.88923,46.175427
93854,POINT (6.616999 53.953962),1641000000000,wind,381030,Y,2022-01-01 00:00:00,2022-01,6.616999,53.953962
93859,POINT (-2.937125 58.181714),1641000000000,wind,467804,Y,2022-01-01 00:00:00,2022-01,-2.937125,58.181714
93903,POINT (8.157631 53.834191),1641000000000,wind,536768,Y,2022-01-01 00:00:00,2022-01,8.157631,53.834191
93917,POINT (14.147925 54.760507),1641000000000,wind,447456,Y,2022-01-01 00:00:00,2022-01,14.147925,54.760507
93977,POINT (-2.955522 58.235803),1641000000000,wind,516411,Y,2022-01-01 00:00:00,2022-01,-2.955522,58.235803
93997,POINT (-2.962482 58.215097),1641000000000,wind,494813,Y,2022-01-01 00:00:00,2022-01,-2.962482,58.215097
94071,POINT (1.453053 51.628775),1641000000000,wind,267723,Y,2022-01-01 00:00:00,2022-01,1.453053,51.628775
94081,POINT (-2.9812 58.211466),1641000000000,wind,443691,Y,2022-01-01 00:00:00,2022-01,-2.9812,58.211466
94228,POINT (14.1698 54.787417),1641000000000,wind,245905,Y,2022-01-01 00:00:00,2022-01,14.1698,54.787417
94308,POINT (-3.184407 53.492007),1641000000000,wind,483714,Y,2022-01-01 00:00:00,2022-01,-3.184407,53.492007
94349,POINT (6.747658 53.982283),1641000000000,wind,404669,Y,2022-01-01 00:00:00,2022-01,6.747658,53.982283
94390,POINT (6.747679 53.961552),1641000000000,wind,91245,Y,2022-01-01 00:00:00,2022-01,6.747679,53.961552
94399,POINT (1.469653 51.631719),1641000000000,wind,476529,Y,2022-01-01 00:00:00,2022-01,1.469653,51.631719
94646,POINT (1.479156 51.638513),1641000000000,wind,235510,Y,2022-01-01 00:00:00,2022-01,1.479156,51.638513
94660,POINT (1.479294 51.674226),1641000000000,wind,43431,Y,2022-01-01 00:00:00,2022-01,1.479294,51.674226
94690,POINT (1.481292 51.685019),1641000000000,wind,207067,Y,2022-01-01 00:00:00,2022-01,1.481292,51.685019
94981,POINT (1.498282 51.616533),1641000000000,wind,66307,Y,2022-01-01 00:00:00,2022-01,1.498282,51.616533
95011,POINT (1.500619 51.662764),1641000000000,wind,355286,Y,2022-01-01 00:00:00,2022-01,1.500619,51.662764
95059,POINT (1.505284 51.648232),1641000000000,wind,342272,Y,2022-01-01 00:00:00,2022-01,1.505284,51.648232
95281,POINT (1.52432 51.661867),1641000000000,wind,379779,Y,2022-01-01 00:00:00,2022-01,1.52432,51.661867
95316,POINT (1.52659 51.636744),1641000000000,wind,306042,Y,2022-01-01 00:00:00,2022-01,1.52659,51.636744
95328,POINT (1.526715 51.672464),1641000000000,wind,292485,Y,2022-01-01 00:00:00,2022-01,1.526715,51.672464
95366,POINT (1.529115 51.683103),1641000000000,wind,67936,Y,2022-01-01 00:00:00,2022-01,1.529115,51.683103
95385,POINT (6.841159 53.971819),1641000000000,wind,479341,Y,2022-01-01 00:00:00,2022-01,6.841159,53.971819
95565,POINT (-3.306846 53.983462),1641000000000,wind,372126,Y,2022-01-01 00:00:00,2022-01,-3.306846,53.983462
95633,POINT (6.869597 53.986257),1641000000000,wind,249287,Y,2022-01-01 00:00:00,2022-01,6.869597,53.986257
95715,POINT (1.779463 52.639326),1641000000000,wind,433112,Y,2022-01-01 00:00:00,2022-01,1.779463,52.639326
95786,POINT (10.903629 36.377061),1641000000000,oil,362822,Y,2022-01-01 00:00:00,2022-01,10.903629,36.377061
95804,POINT (6.894559 53.997508),1641000000000,wind,143028,Y,2022-01-01 00:00:00,2022-01,6.894559,53.997508
95807,POINT (1.780898 52.652704),1641000000000,wind,376483,Y,2022-01-01 00:00:00,2022-01,1.780898,52.652704
95819,POINT (1.781202 52.645996),1641000000000,wind,52746,Y,2022-01-01 00:00:00,2022-01,1.781202,52.645996
95831,POINT (1.782084 52.649318),1641000000000,wind,129507,Y,2022-01-01 00:00:00,2022-01,1.782084,52.649318
95846,POINT (6.894564 53.982852),1641000000000,wind,350981,Y,2022-01-01 00:00:00,2022-01,6.894564,53.982852
95881,POINT (11.404503 34.294248),1641000000000,oil,290181,Y,2022-01-01 00:00:00,2022-01,11.404503,34.294248
95969,POINT (12.606096 33.892724),1641000000000,oil,416090,Y,2022-01-01 00:00:00,2022-01,12.606096,33.892724
96007,POINT (1.65673 51.413564),1641000000000,wind,416680,Y,2022-01-01 00:00:00,2022-01,1.65673,51.413564
96022,POINT (12.683556 33.751102),1641000000000,oil,244248,Y,2022-01-01 00:00:00,2022-01,12.683556,33.751102
96116,POINT (1.657574 51.440136),1641000000000,wind,286885,Y,2022-01-01 00:00:00,2022-01,1.657574,51.440136
96137,POINT (1.661397 51.410354),1641000000000,wind,148465,Y,2022-01-01 00:00:00,2022-01,1.661397,51.410354
96166,POINT (1.66192 51.428058),1641000000000,wind,357380,Y,2022-01-01 00:00:00,2022-01,1.66192,51.428058
96174,POINT (1.662192 51.436933),1641000000000,wind,425956,Y,2022-01-01 00:00:00,2022-01,1.662192,51.436933
96256,POINT (1.670601 51.403921),1641000000000,wind,257396,Y,2022-01-01 00:00:00,2022-01,1.670601,51.403921
96293,POINT (30.132746 31.362523),1554080000000,oil,155693,Y,2019-04-01 00:00:00,2019-04,30.132746,31.362523
96351,POINT (1.675744 51.418446),1641000000000,wind,477091,Y,2022-01-01 00:00:00,2022-01,1.675744,51.418446
96403,POINT (31.238082 31.657704),1641000000000,oil,220729,Y,2022-01-01 00:00:00,2022-01,31.238082,31.657704
96430,POINT (31.966296 31.64922),1627780000000,oil,222097,Y,2021-08-01 00:00:00,2021-08,31.966296,31.64922
96530,POINT (32.40929 31.705661),1641000000000,oil,281482,Y,2022-01-01 00:00:00,2022-01,32.40929,31.705661
96602,POINT (32.490766 31.561372),1641000000000,oil,359535,Y,2022-01-01 00:00:00,2022-01,32.490766,31.561372
96623,POINT (32.510967 29.916905),1641000000000,oil,133849,Y,2022-01-01 00:00:00,2022-01,32.510967,29.916905
96635,POINT (32.516273 31.566575),1530400000000,oil,264424,Y,2018-07-01 00:00:00,2018-07,32.516273,31.566575
96712,POINT (32.650789 31.5228),1641000000000,oil,318976,Y,2022-01-01 00:00:00,2022-01,32.650789,31.5228
96714,POINT (32.667882 31.525251),1641000000000,oil,476563,Y,2022-01-01 00:00:00,2022-01,32.667882,31.525251
96746,POINT (11.172004 56.701968),1641000000000,wind,37293,Y,2022-01-01 00:00:00,2022-01,11.172004,56.701968
96882,POINT (32.955056 28.55431),1638320000000,oil,60185,Y,2021-12-01 00:00:00,2021-12,32.955056,28.55431
96918,POINT (11.693702 54.532229),1641000000000,wind,310038,Y,2022-01-01 00:00:00,2022-01,11.693702,54.532229
96997,POINT (11.706866 54.556849),1641000000000,wind,172332,Y,2022-01-01 00:00:00,2022-01,11.706866,54.556849
97081,POINT (32.993316 28.950371),1641000000000,oil,103257,Y,2022-01-01 00:00:00,2022-01,32.993316,28.950371
97121,POINT (11.706868 54.535233),1641000000000,wind,196735,Y,2022-01-01 00:00:00,2022-01,11.706868,54.535233
97161,POINT (11.187047 56.547004),1641000000000,wind,153362,Y,2022-01-01 00:00:00,2022-01,11.187047,56.547004
97296,POINT (11.196959 56.681318),1641000000000,wind,47729,Y,2022-01-01 00:00:00,2022-01,11.196959,56.681318
97309,POINT (33.114529 29.006188),1514760000000,oil,20825,Y,2018-01-01 00:00:00,2018-01,33.114529,29.006188
97359,POINT (33.124927 28.323342),1641000000000,oil,172314,Y,2022-01-01 00:00:00,2022-01,33.124927,28.323342
97361,POINT (33.12596 28.319479),1601510000000,oil,59089,Y,2020-10-01 00:00:00,2020-10,33.12596,28.319479
97406,POINT (33.130251 28.642749),1641000000000,oil,188515,Y,2022-01-01 00:00:00,2022-01,33.130251,28.642749
97505,POINT (33.132601 28.591997),1641000000000,oil,386265,Y,2022-01-01 00:00:00,2022-01,33.132601,28.591997
97516,POINT (1.862945 51.890448),1641000000000,wind,510306,Y,2022-01-01 00:00:00,2022-01,1.862945,51.890448
97559,POINT (11.733275 54.536849),1641000000000,wind,39440,Y,2022-01-01 00:00:00,2022-01,11.733275,54.536849
97820,POINT (33.148933 28.591731),1641000000000,oil,222909,Y,2022-01-01 00:00:00,2022-01,33.148933,28.591731
97878,POINT (33.154504 28.597778),1641000000000,oil,237222,Y,2022-01-01 00:00:00,2022-01,33.154504,28.597778
98041,POINT (33.171951 28.612359),1641000000000,oil,324841,Y,2022-01-01 00:00:00,2022-01,33.171951,28.612359
98109,POINT (12.630004 54.589406),1641000000000,wind,68450,Y,2022-01-01 00:00:00,2022-01,12.630004,54.589406
98242,POINT (39.975578 20.227986),1641000000000,unknown,4404,Y,2022-01-01 00:00:00,2022-01,39.975578,20.227986
98281,POINT (37.731006 18.726255),1641000000000,oil,99451,Y,2022-01-01 00:00:00,2022-01,37.731006,18.726255
98285,POINT (42.597841 15.119634),1617240000000,oil,345691,Y,2021-04-01 00:00:00,2021-04,42.597841,15.119634
98347,POINT (-3.856677 54.124655),1641000000000,wind,91243,Y,2022-01-01 00:00:00,2022-01,-3.856677,54.124655
98392,POINT (-3.869715 54.099107),1641000000000,wind,422724,Y,2022-01-01 00:00:00,2022-01,-3.869715,54.099107
98401,POINT (-3.871875 54.129423),1641000000000,wind,106134,Y,2022-01-01 00:00:00,2022-01,-3.871875,54.129423
98439,POINT (-3.873684 54.119918),1641000000000,wind,462963,Y,2022-01-01 00:00:00,2022-01,-3.873684,54.119918
98538,POINT (33.307187 28.310046),1641000000000,oil,59190,Y,2022-01-01 00:00:00,2022-01,33.307187,28.310046
98597,POINT (33.312376 28.283233),1641000000000,oil,373346,Y,2022-01-01 00:00:00,2022-01,33.312376,28.283233
98668,POINT (-3.511709 53.965709),1641000000000,wind,511438,Y,2022-01-01 00:00:00,2022-01,-3.511709,53.965709
98679,POINT (7.18854 55.09289),1641000000000,wind,543375,Y,2022-01-01 00:00:00,2022-01,7.18854,55.09289
98696,POINT (-3.511731 53.479924),1641000000000,wind,261746,Y,2022-01-01 00:00:00,2022-01,-3.511731,53.479924
98791,POINT (7.191862 55.073822),1641000000000,wind,412274,Y,2022-01-01 00:00:00,2022-01,7.191862,55.073822
98865,POINT (11.21358 56.545665),1641000000000,wind,163639,Y,2022-01-01 00:00:00,2022-01,11.21358,56.545665
98891,POINT (-3.517068 53.485099),1641000000000,wind,98337,Y,2022-01-01 00:00:00,2022-01,-3.517068,53.485099
98955,POINT (33.449931 28.234775),1641000000000,oil,215138,Y,2022-01-01 00:00:00,2022-01,33.449931,28.234775
98978,POINT (7.198782 55.229255),1641000000000,wind,215678,Y,2022-01-01 00:00:00,2022-01,7.198782,55.229255
99123,POINT (-3.52162 54.007392),1641000000000,wind,146271,Y,2022-01-01 00:00:00,2022-01,-3.52162,54.007392
99177,POINT (-3.521906 53.479785),1641000000000,wind,89602,Y,2022-01-01 00:00:00,2022-01,-3.521906,53.479785
99240,POINT (-3.525021 53.999007),1641000000000,wind,475502,Y,2022-01-01 00:00:00,2022-01,-3.525021,53.999007
99390,POINT (7.213992 55.065734),1641000000000,wind,179255,Y,2022-01-01 00:00:00,2022-01,7.213992,55.065734
99413,POINT (7.215774 55.119118),1641000000000,wind,347195,Y,2022-01-01 00:00:00,2022-01,7.215774,55.119118
99450,POINT (-3.529062 53.979958),1641000000000,wind,38428,Y,2022-01-01 00:00:00,2022-01,-3.529062,53.979958
99457,POINT (6.525629 53.960698),1641000000000,wind,111519,Y,2022-01-01 00:00:00,2022-01,6.525629,53.960698
99488,POINT (6.525658 53.953972),1641000000000,wind,288100,Y,2022-01-01 00:00:00,2022-01,6.525658,53.953972
99622,POINT (-3.531808 54.044029),1641000000000,wind,411255,Y,2022-01-01 00:00:00,2022-01,-3.531808,54.044029
99670,POINT (7.2398 55.100854),1641000000000,wind,104371,Y,2022-01-01 00:00:00,2022-01,7.2398,55.100854
99675,POINT (11.233531 56.531424),1641000000000,wind,47792,Y,2022-01-01 00:00:00,2022-01,11.233531,56.531424
99726,POINT (7.242087 55.091013),1641000000000,wind,47716,Y,2022-01-01 00:00:00,2022-01,7.242087,55.091013
99764,POINT (11.238243 56.552899),1641000000000,wind,276590,Y,2022-01-01 00:00:00,2022-01,11.238243,56.552899
99783,POINT (7.546348 55.580942),1641000000000,wind,341201,Y,2022-01-01 00:00:00,2022-01,7.546348,55.580942
99801,POINT (6.537048 53.967444),1641000000000,wind,243226,Y,2022-01-01 00:00:00,2022-01,6.537048,53.967444
99818,POINT (6.537056 53.953998),1641000000000,wind,145687,Y,2022-01-01 00:00:00,2022-01,6.537056,53.953998
99883,POINT (7.554138 55.604851),1641000000000,wind,189133,Y,2022-01-01 00:00:00,2022-01,7.554138,55.604851
